Frame,Time,WRUX,WRUY,WRUZ,WRRX,WRRY,WRRZ,FARX,FARY,FARZ,FAUX,FAUY,FAUZ,CMC1X,CMC1Y,CMC1Z,CMC2X,CMC2Y,CMC2Z,CMC5X,CMC5Y,CMC5Z,MCP1X,MCP1Y,MCP1Z,MCP2X,MCP2Y,MCP2Z,MCP3X,MCP3Y,MCP3Z,MCP4X,MCP4Y,MCP4Z,MCP5X,MCP5Y,MCP5Z,IPX,IPY,IPZ,FT1X,FT1Y,FT1Z,PIP2X,PIP2Y,PIP2Z,DIP2X,DIP2Y,DIP2Z,FT2X,FT2Y,FT2Z,PIP3X,PIP3Y,PIP3Z,DIP3X,DIP3Y,DIP3Z,FT3X,FT3Y,FT3Z,PIP4X,PIP4Y,PIP4Z,DIP4X,DIP4Y,DIP4Z,FT4X,FT4Y,FT4Z,PIP5X,PIP5Y,PIP5Z,DIP5X,DIP5Y,DIP5Z,FT5X,FT5Y,FT5Z
1178,7.84667,494.233,122.719,-119.806,445.526,121.179,-110.159,461.002,127.15,-67.974,504.84,124.143,-64.273,418.811,99.197,-140.467,444.059,142.017,-146.745,486.226,132.772,-159.6,399.117,97.171,-169.347,425.742,168.061,-179.03,455.226,170.134,-188.731,475.697,159.075,-190.72,491.96,142.433,-194.311,389.297,87.255,-208.799,406.599,87.545,-227.507,413.242,153.664,-235.399,407.804,119.443,-245.664,408.162,105.183,-239.392,445.315,156.433,-245.919,431.18,121.086,-256.344,427.944,103.888,-248.926,474.199,138.323,-238.403,458.236,105.548,-255.244,444.727,93.579,-248.014,480.008,103.517,-227.671,466.551,80.487,-226.409,456.763,74.251,-221.451
1179,7.85333,494.259,122.761,-119.788,445.545,121.317,-110.191,461.012,127.107,-67.958,504.835,124.159,-64.235,418.885,99.225,-140.64,444.142,141.984,-147.025,486.312,132.73,-159.71,399.343,97.028,-169.593,425.863,167.898,-179.529,455.349,169.907,-189.124,475.832,158.835,-190.972,492.152,142.218,-194.485,389.487,86.835,-208.938,406.705,87.11,-227.736,413.531,153.32,-235.871,408.104,119.106,-246.129,408.4,104.831,-239.875,445.554,156.083,-246.277,431.485,120.78,-256.838,428.218,103.568,-249.607,474.433,138.012,-238.701,458.503,105.282,-255.507,444.993,93.26,-248.449,480.276,103.256,-227.797,466.836,80.323,-226.706,456.982,74.007,-221.913
1180,7.86,494.315,122.724,-119.781,445.621,121.294,-110.267,461.077,127.029,-67.964,504.873,124.115,-64.213,418.959,99.225,-140.793,444.248,141.948,-147.239,486.419,132.609,-159.83,399.513,96.931,-169.759,426.021,167.73,-179.83,455.485,169.746,-189.414,475.942,158.628,-191.143,492.284,142.052,-194.603,389.591,86.588,-209.03,406.698,86.821,-227.941,413.77,153.13,-236.25,408.248,119.007,-246.503,408.537,104.734,-240.277,445.708,155.929,-246.521,431.688,120.731,-257.28,428.378,103.427,-250.244,474.552,137.829,-238.919,458.694,105.186,-255.821,445.144,93.097,-248.886,480.503,102.97,-227.908,467.029,80.151,-226.99,457.122,73.835,-222.401
1181,7.86667,494.416,122.581,-119.781,445.725,121.174,-110.281,461.177,126.893,-67.971,504.982,123.983,-64.205,419.054,99.171,-140.883,444.357,141.855,-147.268,486.502,132.513,-159.868,399.641,96.901,-169.848,426.113,167.609,-179.879,455.598,169.644,-189.451,476.019,158.508,-191.156,492.375,141.972,-194.648,389.62,86.511,-209.049,406.507,86.759,-228.074,413.846,153.211,-236.316,408.268,119.186,-246.726,408.511,104.889,-240.686,445.726,156.055,-246.547,431.703,121.003,-257.602,428.382,103.615,-250.893,474.531,137.898,-239.06,458.75,105.445,-256.013,445.12,93.278,-249.326,480.599,102.96,-228.066,467.096,80.234,-227.416,457.153,73.848,-222.942
1182,7.87333,494.533,122.326,-119.758,445.825,120.992,-110.252,461.325,126.641,-67.984,505.146,123.772,-64.228,419.148,99.067,-140.897,444.509,141.723,-147.136,486.578,132.442,-159.819,399.751,96.926,-169.853,426.201,167.684,-179.588,455.638,169.671,-189.171,476.016,158.511,-190.959,492.332,142.013,-194.51,389.537,86.608,-208.999,406.184,86.953,-228.205,413.757,153.601,-236.079,408.107,119.804,-246.808,408.356,105.294,-240.978,445.606,156.555,-246.331,431.58,121.676,-257.793,428.216,104.21,-251.417,474.333,138.296,-239.05,458.553,106.085,-256.244,444.922,93.714,-249.771,480.521,103.284,-228.218,466.988,80.579,-227.777,457.077,74.143,-223.589
1183,7.88,494.61,122.124,-119.705,445.854,120.761,-110.145,461.412,126.395,-67.989,505.309,123.499,-64.216,419.201,98.946,-140.862,444.597,141.611,-146.821,486.587,132.397,-159.634,399.815,97.016,-169.804,426.024,167.602,-179.04,455.57,169.844,-188.666,475.919,158.68,-190.544,492.257,142.258,-194.28,389.384,86.894,-208.899,405.678,87.468,-228.36,413.563,154.347,-235.604,407.845,120.703,-246.747,408.076,106.112,-241.244,445.358,157.399,-245.85,431.334,122.758,-257.848,428.185,105.015,-252.245,474.043,139.056,-238.92,458.24,107.092,-256.439,444.641,94.636,-250.234,480.346,103.793,-228.357,466.886,81.3,-228.37,456.913,74.69,-224.375
1184,7.88667,494.654,121.919,-119.601,445.899,120.412,-109.959,461.486,126.095,-67.9,505.42,123.208,-64.162,419.23,98.83,-140.764,444.59,141.512,-146.376,486.539,132.434,-159.36,399.822,97.164,-169.706,425.893,167.84,-178.273,455.405,170.141,-187.932,475.765,158.961,-189.96,492.086,142.652,-193.934,389.179,87.355,-208.754,405.153,88.158,-228.446,413.222,155.219,-234.917,407.491,121.87,-246.566,407.738,107.181,-241.428,445.05,158.504,-245.233,431.003,124.068,-257.748,427.782,106.353,-252.76,473.656,140.09,-238.632,457.827,108.437,-256.547,444.193,95.888,-250.662,480.084,104.694,-228.507,466.665,82.274,-228.95,456.718,75.539,-225.244
1185,7.89333,494.666,121.777,-119.385,445.89,120.118,-109.708,461.534,125.8,-67.737,505.484,122.987,-64.06,419.223,98.759,-140.61,444.492,141.541,-145.781,486.521,132.606,-159.103,399.809,97.368,-169.556,425.67,168.122,-177.397,455.157,170.504,-187.064,475.522,159.374,-189.269,491.985,143.211,-193.462,388.934,87.884,-208.529,404.499,88.986,-228.511,412.883,156.329,-234.124,407.114,123.247,-246.333,407.321,108.322,-241.582,444.614,159.784,-244.491,430.582,125.63,-257.572,427.336,107.781,-253.087,473.131,141.293,-238.234,457.318,109.958,-256.604,443.743,97.254,-251.03,479.723,105.792,-228.652,466.451,83.498,-229.633,456.509,76.602,-226.127
1186,7.9,494.611,121.688,-119.123,445.795,119.858,-109.451,461.5,125.549,-67.496,505.493,122.867,-63.88,419.146,98.82,-140.416,444.339,141.603,-145.148,486.382,132.738,-158.775,399.74,97.673,-169.339,425.46,168.401,-176.441,454.853,170.943,-186.155,475.213,159.815,-188.533,491.689,143.795,-192.967,388.657,88.515,-208.251,403.758,89.834,-228.459,412.303,157.384,-233.228,406.623,124.68,-246.025,406.49,110.026,-241.719,444.149,161.115,-243.678,430.076,127.254,-257.34,426.9,109.448,-253.158,472.599,142.604,-237.835,456.763,111.598,-256.622,443.151,98.732,-251.345,479.33,106.951,-228.74,466.115,84.779,-230.213,456.258,77.728,-227.029
1187,7.90667,494.542,121.715,-118.841,445.752,119.744,-109.084,461.456,125.355,-67.172,505.475,122.793,-63.64,419.058,98.934,-140.157,444.249,141.729,-144.601,486.2,132.977,-158.366,399.647,98.093,-169.053,425.176,168.833,-175.488,454.547,171.398,-185.25,474.876,160.324,-187.797,491.393,144.414,-192.474,388.301,89.206,-207.908,402.949,90.767,-228.391,411.8,158.597,-232.328,406.061,126.136,-245.655,406.251,110.979,-241.659,443.731,162.485,-242.836,429.448,128.854,-257.097,426.254,110.913,-253.432,471.985,143.9,-237.382,456.092,113.243,-256.578,442.516,100.291,-251.647,478.886,108.206,-228.785,465.724,86.139,-230.749,455.907,78.927,-227.955
1188,7.91333,494.427,121.774,-118.538,445.692,119.717,-108.719,461.383,125.229,-66.81,505.438,122.793,-63.369,418.904,99.126,-139.851,443.99,141.863,-143.985,486.002,133.223,-157.946,399.517,98.539,-168.766,424.945,169.202,-174.548,454.256,171.848,-184.399,474.506,160.72,-187.075,491.072,144.997,-191.957,387.922,89.886,-207.509,402.105,91.649,-228.234,411.343,159.711,-231.45,405.521,127.572,-245.279,405.724,112.325,-241.619,443.208,163.789,-242.017,428.872,130.447,-256.778,425.642,112.451,-253.526,471.39,145.174,-236.953,455.441,114.894,-256.509,441.804,101.911,-251.856,478.444,109.294,-228.727,465.473,87.55,-231.572,455.839,79.857,-228.829
1189,7.92,494.293,121.907,-118.207,445.56,119.732,-108.319,461.315,125.164,-66.42,505.357,122.823,-63.039,418.721,99.423,-139.553,443.827,142.128,-143.448,485.749,133.473,-157.518,399.335,99.089,-168.464,424.765,169.672,-173.688,453.963,172.311,-183.597,474.179,161.195,-186.386,490.769,145.57,-191.487,387.56,90.552,-207.101,401.229,92.552,-228.071,410.861,160.924,-230.596,404.98,128.965,-244.913,405.124,113.621,-241.621,442.732,165.044,-241.242,428.329,131.94,-256.456,425.063,113.891,-253.587,470.809,146.36,-236.499,454.754,116.463,-256.397,441.12,103.411,-252.096,477.945,110.366,-228.634,464.958,88.737,-231.741,455.18,81.244,-229.631
1190,7.92667,494.143,122.043,-117.916,445.431,119.846,-107.947,461.203,125.114,-66.031,505.267,122.873,-62.748,418.487,99.802,-139.23,443.662,142.393,-142.905,485.549,133.729,-157.179,399.122,99.641,-168.181,424.49,170.067,-172.912,453.691,172.722,-182.839,473.835,161.599,-185.739,490.435,146.094,-191.024,387.172,91.226,-206.698,400.311,93.338,-227.881,410.441,162.014,-229.829,404.422,130.313,-244.591,404.554,114.962,-241.652,442.269,166.185,-240.555,427.822,133.383,-256.172,424.432,115.273,-253.646,470.252,147.476,-236.112,454.06,117.964,-256.276,440.457,104.789,-252.309,477.487,111.399,-228.548,464.614,90.033,-232.2,454.841,82.411,-230.514
1191,7.93333,493.996,122.193,-117.6,445.316,119.951,-107.584,461.092,125.144,-65.638,505.168,122.93,-62.462,418.263,100.145,-138.93,443.534,142.651,-142.447,485.293,134.005,-156.851,398.911,100.205,-167.909,424.284,170.445,-172.177,453.396,173.131,-182.161,473.535,161.993,-185.195,490.113,146.599,-190.633,386.781,91.824,-206.301,399.448,94.038,-227.688,409.974,162.995,-229.112,403.908,131.639,-244.391,404.009,116.166,-241.658,441.778,167.273,-239.902,427.25,134.694,-255.901,423.86,116.649,-253.742,469.721,148.524,-235.753,453.402,119.35,-256.182,439.769,106.188,-252.586,476.977,112.301,-228.514,464.184,91.176,-232.629,454.517,83.508,-231.358
1192,7.94,493.835,122.391,-117.348,445.183,120.134,-107.236,460.992,125.223,-65.33,505.054,123.029,-62.162,418.054,100.497,-138.597,443.531,142.929,-142.133,485.081,134.262,-156.582,398.704,100.766,-167.686,423.965,170.792,-171.517,453.083,173.407,-181.568,473.186,162.353,-184.729,489.775,147.072,-190.295,386.449,92.372,-205.895,398.549,94.679,-227.517,409.553,163.915,-228.476,403.413,132.816,-244.123,403.453,117.319,-241.764,441.315,168.252,-239.346,426.76,135.946,-255.693,423.241,117.93,-253.893,469.165,149.472,-235.409,452.744,120.651,-256.112,439.078,107.442,-252.82,476.504,113.349,-228.528,463.856,92.422,-233.154,454.218,84.593,-232.255
1193,7.94667,493.666,122.624,-117.095,445.008,120.324,-106.93,460.894,125.318,-65,504.97,123.167,-61.939,417.797,100.895,-138.334,443.369,143.157,-141.79,484.799,134.565,-156.319,398.49,101.275,-167.467,423.773,171.114,-170.953,452.761,173.724,-181.089,472.831,162.645,-184.295,489.442,147.513,-190.039,386.153,92.787,-205.523,397.723,95.148,-227.324,409.137,164.744,-227.955,402.912,133.886,-243.91,402.932,118.367,-241.863,440.865,169.118,-238.868,426.246,137.023,-255.515,422.725,119.071,-253.951,468.682,150.35,-235.181,452.158,121.855,-256.087,438.451,108.557,-253.151,476.033,114.18,-228.572,463.542,93.558,-233.685,453.956,85.682,-233.216
1194,7.95333,493.508,122.848,-116.85,444.861,120.51,-106.667,460.802,125.454,-64.738,504.88,123.299,-61.733,417.631,101.213,-138.058,443.167,143.44,-141.494,484.55,134.817,-156.161,398.343,101.735,-167.276,423.398,171.282,-170.571,452.437,173.951,-180.672,472.48,162.919,-183.977,489.086,147.924,-189.846,385.879,93.13,-205.153,396.903,95.483,-227.147,408.636,165.459,-227.472,402.415,134.871,-243.772,402.408,119.301,-242.035,440.418,169.908,-238.487,425.818,138.003,-255.404,422.174,120.058,-254.13,468.196,151.151,-235.004,451.461,122.973,-256.038,438.05,109.53,-253.78,475.574,115.02,-228.668,463.175,94.66,-234.207,453.755,86.692,-234.18
1195,7.96,493.355,123.085,-116.677,444.725,120.734,-106.405,460.701,125.601,-64.502,504.726,123.46,-61.503,417.465,101.535,-137.822,442.958,143.687,-141.276,484.29,135.088,-156.028,398.179,102.161,-167.127,423.096,171.477,-170.241,452.074,174.111,-180.363,472.052,163.107,-183.71,488.727,148.254,-189.751,385.656,93.225,-204.854,396.12,95.648,-226.968,408.199,166.124,-227.1,401.984,135.674,-243.633,402.031,120.148,-242.125,439.951,170.578,-238.216,425.278,138.867,-255.373,421.615,120.932,-254.347,467.695,151.834,-234.894,450.817,123.975,-256.067,437.438,110.546,-254.194,475.08,115.79,-228.818,462.946,95.769,-234.854,453.509,87.684,-235.34
1196,7.96667,493.199,123.396,-116.503,444.615,121.005,-106.199,460.59,125.777,-64.276,504.628,123.645,-61.331,417.276,101.876,-137.585,442.776,143.941,-141.125,484.024,135.328,-155.976,398.045,102.528,-167.012,422.82,171.577,-169.976,451.7,174.301,-180.15,471.693,163.243,-183.581,488.315,148.563,-189.719,385.45,93.282,-204.482,395.338,95.722,-226.802,407.73,166.663,-226.853,401.48,136.369,-243.618,401.508,120.802,-242.395,439.445,171.089,-238.043,424.776,139.557,-255.414,421.109,121.646,-254.634,467.191,152.409,-234.859,450.265,124.805,-256.148,436.876,111.367,-254.557,474.61,116.467,-229.014,462.649,96.77,-235.566,453.435,88.679,-236.319
1197,7.97333,493.096,123.688,-116.352,444.477,121.315,-106.042,460.48,125.989,-64.095,504.553,123.865,-61.19,417.111,102.193,-137.39,442.597,144.293,-140.978,483.727,135.573,-155.972,398.016,102.826,-166.893,422.556,171.741,-169.889,451.348,174.32,-180.069,471.249,163.381,-183.558,487.938,148.813,-189.821,385.218,93.317,-204.145,394.537,95.614,-226.636,407.213,166.989,-226.682,401.014,136.951,-243.651,400.973,121.352,-242.728,438.953,171.532,-237.957,424.313,140.109,-255.536,420.588,122.268,-254.967,466.671,152.899,-234.941,449.778,125.51,-256.36,436.089,112.019,-254.744,474.123,117.09,-229.287,462.347,97.6,-236.224,453.255,89.55,-237.443
1198,7.98,492.945,124.033,-116.217,444.421,121.557,-105.899,460.378,126.196,-63.95,504.461,124.105,-61.056,416.973,102.509,-137.227,442.392,144.485,-140.958,483.45,135.794,-156.037,397.964,103.128,-166.873,422.206,171.799,-169.859,450.975,174.317,-180.098,470.851,163.419,-183.606,487.503,148.999,-189.959,385.042,93.221,-203.803,393.759,95.323,-226.47,406.731,167.246,-226.593,400.524,137.386,-243.765,400.417,121.834,-243.16,438.407,171.831,-237.963,423.842,140.569,-255.753,420.081,122.704,-255.379,466.183,153.305,-235.084,449.223,126.195,-256.408,435.53,112.7,-255.278,473.54,117.616,-229.594,462.125,98.503,-237.024,453.196,90.44,-238.69
1199,7.98667,492.769,124.335,-116.125,444.286,121.869,-105.778,460.285,126.406,-63.815,504.31,124.36,-60.901,416.823,102.779,-137.108,442.18,144.695,-140.995,483.162,136.006,-156.142,397.963,103.289,-166.917,421.85,171.758,-169.895,450.537,174.289,-180.177,470.379,163.433,-183.689,487.021,149.165,-190.114,385.075,92.935,-203.407,392.987,94.893,-226.329,406.12,167.437,-226.574,400.019,137.745,-243.935,399.928,122.181,-243.605,437.886,172.08,-238.053,423.358,140.974,-256.016,419.581,123.071,-255.845,465.664,153.699,-235.288,448.729,126.845,-256.659,435.034,113.331,-255.914,473.128,118.219,-230.003,461.962,99.381,-237.873,453.161,91.383,-239.981
1200,7.99333,492.596,124.644,-116.05,444.111,122.147,-105.678,460.133,126.641,-63.666,504.14,124.606,-60.751,416.661,102.949,-137.054,441.887,144.856,-141.02,482.835,136.199,-156.242,398.024,103.376,-167.04,421.421,171.662,-169.956,450.054,174.255,-180.246,469.889,163.428,-183.77,486.574,149.299,-190.254,385.122,92.556,-203.183,392.28,94.319,-226.276,405.655,167.518,-226.628,399.621,138.046,-244.174,399.497,122.551,-244.088,437.416,172.299,-238.154,423.03,141.347,-256.291,419.229,123.456,-256.409,465.247,154.079,-235.492,448.34,127.472,-256.968,434.673,113.932,-256.622,472.774,118.84,-230.414,461.887,100.284,-238.802,453.19,92.398,-241.279
1201,8,492.357,124.981,-115.964,443.909,122.377,-105.548,459.935,126.803,-63.545,503.903,124.864,-60.651,416.451,103.062,-137.1,441.521,144.954,-141.085,482.432,136.448,-156.203,398.158,103.385,-167.307,420.935,171.496,-170.075,449.562,174.136,-180.327,469.387,163.361,-183.828,486.049,149.375,-190.3,385.298,92.051,-203.056,391.694,93.543,-226.265,405.158,167.594,-226.731,399.199,138.304,-244.484,399.136,122.842,-244.739,436.968,172.583,-238.252,422.774,141.749,-256.663,418.926,123.947,-257.047,464.877,154.517,-235.676,448.117,128.143,-257.324,434.493,114.649,-257.345,472.563,119.56,-230.897,461.91,101.237,-239.754,453.311,93.377,-242.694
1202,8.00667,492.094,125.279,-115.851,443.588,122.526,-105.484,459.678,126.947,-63.438,503.666,125.137,-60.569,416.275,103.106,-137.215,441.008,145.024,-141.055,482.051,136.589,-156.221,398.282,103.391,-167.695,420.39,171.381,-170.233,449.068,173.995,-180.37,468.87,163.291,-183.831,485.573,149.437,-190.289,385.615,91.427,-202.964,391.077,92.625,-226.29,404.677,167.651,-226.868,398.903,138.588,-244.916,398.82,123.169,-245.427,436.654,172.783,-238.374,422.55,142.219,-257.104,418.706,124.379,-257.858,464.547,154.925,-235.802,447.943,128.892,-257.694,434.423,115.402,-258.221,472.406,120.246,-231.262,462.047,102.132,-240.683,453.529,94.435,-244.038
1203,8.01333,491.737,125.613,-115.735,443.236,122.588,-105.461,459.401,127.043,-63.294,503.408,125.426,-60.479,416.044,103.12,-137.374,440.528,145.116,-141.083,481.655,136.71,-156.275,398.482,103.307,-168.14,419.773,171.146,-170.434,448.567,173.873,-180.434,468.392,163.214,-183.853,485.172,149.513,-190.29,386.123,90.741,-202.857,390.693,91.399,-226.216,404.346,167.651,-227.049,398.657,138.87,-245.309,398.568,123.468,-246.194,436.36,173.116,-238.424,422.512,142.65,-257.518,418.612,124.86,-258.609,464.405,155.389,-235.895,447.9,129.678,-258.109,434.412,116.188,-259.152,472.473,120.909,-231.673,462.272,103.06,-241.593,453.867,95.438,-245.43
1204,8.02,491.42,125.94,-115.619,442.94,122.669,-105.393,459.089,127.179,-63.182,503.102,125.718,-60.39,415.857,103.125,-137.607,440.124,145.173,-141.149,481.262,136.845,-156.261,398.767,103.233,-168.673,419.339,170.921,-170.698,448.101,173.765,-180.506,467.947,163.166,-183.858,484.717,149.499,-190.226,386.647,90.025,-202.647,389.596,89.969,-226.041,404.005,167.655,-227.265,398.47,139.142,-245.774,398.393,123.847,-246.997,436.149,173.384,-238.551,422.443,143.146,-258.027,418.567,125.369,-259.383,464.247,155.798,-235.997,447.931,130.406,-258.52,434.525,117.014,-260.09,472.558,121.433,-231.896,462.601,103.834,-242.388,454.3,96.38,-246.718
1205,8.02667,491.107,126.259,-115.543,442.57,122.79,-105.369,458.82,127.309,-63.056,502.811,125.993,-60.276,415.638,103.107,-137.844,439.703,145.224,-141.255,480.916,136.998,-156.267,399.034,103.083,-169.148,418.84,170.767,-170.904,447.713,173.693,-180.58,467.553,163.073,-183.873,484.288,149.441,-190.141,387.244,89.285,-202.392,388.707,88.52,-225.692,403.84,167.792,-227.515,398.384,139.453,-246.252,398.265,124.2,-247.831,436.043,173.599,-238.677,422.515,143.613,-258.488,418.68,125.864,-260.164,464.138,156.179,-236.083,448.019,131.103,-258.908,434.666,117.766,-261.005,472.795,121.672,-232.013,463.027,104.392,-243.067,454.857,97.086,-247.841
1206,8.03333,490.826,126.55,-115.472,442.24,122.896,-105.356,458.538,127.43,-62.93,502.504,126.271,-60.181,415.455,103.112,-138.088,439.36,145.32,-141.347,480.613,137.106,-156.264,399.3,102.946,-169.618,418.422,170.609,-171.118,447.389,173.612,-180.694,467.219,162.997,-183.923,483.969,149.383,-190.12,387.78,88.694,-202.22,387.956,87.089,-225.277,403.573,167.813,-227.737,398.301,139.754,-246.681,398.141,124.54,-248.61,435.943,173.785,-238.784,422.524,144.015,-258.949,418.701,126.398,-260.888,464.098,156.462,-236.196,448.194,131.721,-259.313,434.79,118.481,-261.855,473.108,121.807,-232.101,463.462,104.845,-243.62,455.422,97.662,-248.791
1207,8.04,490.544,126.828,-115.415,441.975,122.99,-105.336,458.28,127.563,-62.833,502.265,126.513,-60.125,415.279,103.104,-138.318,438.962,145.417,-141.387,480.303,137.234,-156.256,399.56,102.796,-170.024,418.045,170.506,-171.336,447.089,173.507,-180.812,466.935,162.946,-183.977,483.637,149.288,-190.084,388.408,88.119,-202.005,387.259,85.706,-224.731,403.41,167.833,-227.965,398.198,140.051,-247.089,398.058,124.929,-249.321,435.915,173.987,-238.895,422.655,144.404,-259.365,418.803,126.777,-261.572,464.106,156.691,-236.303,448.325,132.273,-259.651,434.98,119.133,-262.636,473.446,122.051,-232.321,463.868,105.263,-244.109,455.985,98.225,-249.724
1208,8.04667,490.325,127.075,-115.376,441.699,123.097,-105.345,458.065,127.693,-62.788,502.039,126.781,-60.093,415.14,103.117,-138.532,438.691,145.505,-141.463,480.036,137.356,-156.258,399.775,102.678,-170.394,417.772,170.45,-171.54,446.856,173.451,-180.91,466.686,162.914,-184.03,483.335,149.192,-190.048,388.877,87.699,-201.842,386.697,84.499,-224.102,403.328,167.903,-228.172,398.222,140.39,-247.451,397.943,125.295,-249.985,435.916,174.173,-239.017,422.706,144.785,-259.759,418.821,127.275,-262.237,464.123,156.879,-236.39,448.458,132.769,-259.991,435.148,119.746,-263.397,473.604,122.106,-232.333,464.263,105.661,-244.556,456.534,98.782,-250.595
